song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Basket Case,81,181533,0.00293,0.442,0.943,8.71e-06,3,0.091,-3.205,1,0.0602,85.064,4,0.7809999999999999
Happy Now,91,207029,0.579,0.503,0.741,1.49e-06,4,0.0712,-5.127999999999999,1,0.047,88.335,3,0.45799999999999996
Oasis - Kyco x Barkley Remix,67,163170,0.013000000000000001,0.8140000000000001,0.755,0.0026,4,0.0889,-8.523,0,0.0751,122.98100000000001,4,0.55
Masseuse,43,161481,0.636,0.6609999999999999,0.684,0.0,0,0.122,-5.609,0,0.154,162.115,4,0.7120000000000001
Last Nite,70,193373,0.0223,0.624,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,4,0.797
Valió la Pena - Salsa Version,60,289466,0.332,0.521,0.7040000000000001,7.1e-06,9,0.0665,-5.772,0,0.0513,98.36399999999999,4,0.846
Gun To The Head,2,224754,0.0629,0.7390000000000001,0.9209999999999999,9.98e-05,7,0.44799999999999995,-3.8819999999999997,1,0.0413,137.042,4,0.961
Four Years,42,227533,0.00038700000000000003,0.44799999999999995,0.7140000000000001,0.000553,0,0.09,-3.6489999999999996,1,0.0348,125.016,4,0.308
Three Sixteens,32,285400,0.0313,0.6579999999999999,0.9009999999999999,0.0,11,0.3,-5.28,0,0.19899999999999998,82.042,4,0.44799999999999995
Champions,73,334253,0.0661,0.695,0.777,0.0,6,0.8740000000000001,-2.452,0,0.0817,135.01,4,0.36
"Viajo Sin Ver (Remix) [feat. De La Ghetto, Almighty, Miky Woodz, El Alfa, Noriel, Ele A El Dominio, Lyan, Juanka El Problematik, Pusho, Jeycyn]",66,569260,0.556,0.805,0.823,0.0,10,0.163,-3.3680000000000003,0,0.28600000000000003,147.97299999999998,4,0.387
No Cuentes Conmigo,0,183413,0.7809999999999999,0.698,0.565,0.00545,8,0.0803,-10.755,1,0.078,132.829,4,0.883
Mediterraneo,60,205226,0.599,0.545,0.59,0.0,9,0.0916,-7.257000000000001,0,0.0813,100.835,3,0.583
Lay Low (feat. David Benjamin),42,206666,0.0304,0.6940000000000001,0.775,0.0113,11,0.11199999999999999,-5.178999999999999,0,0.0425,90.025,4,0.603
Two High,22,213693,0.0852,0.649,0.762,0.0038299999999999996,11,0.11800000000000001,-5.153,0,0.0447,107.03399999999999,4,0.48
Nearing Home,55,218786,0.602,0.45399999999999996,0.326,0.0476,7,0.0735,-12.847000000000001,1,0.028999999999999998,141.424,4,0.273
Goodbye (feat. Nicki Minaj & Willy William),91,195419,0.0776,0.643,0.904,0.0,0,0.18899999999999997,-3.694,1,0.0739,103.02799999999999,4,0.48100000000000004
Had el Lilla,33,245466,0.0395,0.685,0.917,0.0,5,0.318,-4.069,0,0.255,135.995,4,0.605
Snow White,67,261834,0.195,0.782,0.5589999999999999,2.11e-06,0,0.11199999999999999,-7.955,0,0.046,88.038,4,0.19899999999999998
Glycerine - Remastered,28,266493,0.0325,0.42700000000000005,0.337,0.00215,5,0.0872,-11.38,1,0.0324,114.075,4,0.0849
The Pretender,11,269373,0.000917,0.433,0.9590000000000001,0.0,9,0.027999999999999997,-4.04,1,0.0431,172.984,4,0.365
Most Girls,80,204400,0.0485,0.76,0.588,0.0,9,0.0847,-7.082000000000001,1,0.0775,102.97399999999999,4,0.384
Wavemotion,27,179880,0.596,0.6779999999999999,0.863,0.609,0,0.322,-5.7410000000000005,0,0.8690000000000001,174.155,4,0.595
u don’t like me when i’m high - Weirdos Remix,40,191254,0.524,0.628,0.48700000000000004,7.02e-06,1,0.11599999999999999,-7.034,0,0.0676,127.90799999999999,4,0.483
B.O.B. - Radio Mix,36,259360,0.11,0.741,0.9940000000000001,0.0,8,0.0368,-2.5069999999999997,1,0.14,153.88,4,0.593
Stay Awake,55,114582,0.898,0.37,0.136,0.000263,7,0.0999,-13.527999999999999,1,0.0433,146.08100000000002,4,0.0592
Garbage,52,81106,0.696,0.695,0.266,0.871,11,0.0917,-16.319000000000003,1,0.0714,87.03299999999999,4,0.672
Stone Love,64,254800,0.0571,0.8370000000000001,0.478,0.0012900000000000001,6,0.0569,-5.861000000000001,0,0.0627,78.74600000000001,4,0.81
Nonchalant,67,183454,0.321,0.568,0.368,0.000618,11,0.121,-12.485999999999999,0,0.447,79.697,4,0.0544
A Warrior's Call,64,263080,0.00075,0.374,0.903,5.85e-06,10,0.244,-4.49,1,0.0825,109.118,3,0.429
Rock And Roll All Nite,74,168826,0.0551,0.657,0.932,0.0,1,0.047,-5.819,1,0.0992,144.751,4,0.888
Doo Wop (That Thing),76,320266,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
Be Here,44,202710,0.75,0.445,0.396,1.71e-06,7,0.11900000000000001,-6.3020000000000005,0,0.19899999999999998,94.921,4,0.45799999999999996
After Dark,56,289560,0.0386,0.65,0.429,0.0,2,0.139,-13.071,1,0.192,141.855,4,0.33299999999999996
"I'm Alright (Theme from ""Caddyshack"")",40,227040,0.0902,0.5579999999999999,0.867,0.0,7,0.37799999999999995,-6.439,1,0.0449,163.213,4,0.9420000000000001
Grandpa Can Boogie Too,5,170736,0.633,0.708,0.555,0.0,5,0.0782,-8.296,1,0.11800000000000001,79.013,4,0.853
So Much,51,221797,0.467,0.85,0.6579999999999999,0.0,1,0.48700000000000004,-8.353,0,0.217,129.833,4,0.429
Quién Se Anima,65,97240,0.451,0.841,0.639,0.0,7,0.0626,-5.9079999999999995,1,0.0694,119.95,4,0.982
Gully,21,168071,0.0262,0.83,0.444,0.8,8,0.0924,-12.504000000000001,0,0.0618,140.014,4,0.525
Loteria,27,223700,0.594,0.7390000000000001,0.83,2.98e-05,5,0.135,-3.109,0,0.0397,92.711,4,0.841
Summertime,29,424880,0.256,0.521,0.711,0.815,9,0.0109,-6.586,0,0.0346,150.442,4,0.8690000000000001
Simple,62,185200,0.0848,0.375,0.889,0.0,3,0.136,-3.7039999999999997,1,0.0991,199.669,4,0.8809999999999999
Happy Being Miserable,42,180655,0.0008380000000000001,0.545,0.976,0.0,2,0.0834,-2.674,1,0.0497,111.962,4,0.5489999999999999
Locked Out Of Heaven,79,233478,0.049,0.726,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
I Am California,51,313078,0.23600000000000002,0.455,0.172,0.0013,3,0.102,-10.265,1,0.0307,118.161,3,0.18899999999999997
Killing Me,58,264480,0.898,0.39,0.21,0.00043499999999999995,9,0.0925,-8.294,1,0.0371,67.98899999999999,4,0.0606
Golden Brown,67,206760,0.14300000000000002,0.562,0.38299999999999995,0.124,6,0.138,-15.474,1,0.0304,93.764,3,0.599
Hometown,44,209426,0.045,0.598,0.759,0.00028,4,0.131,-7.718999999999999,1,0.0501,102.684,4,0.473
The Fact Is (I Need You),38,277773,0.726,0.474,0.418,0.000285,7,0.306,-9.082,1,0.102,67.23,4,0.565
Wild World,75,200160,0.354,0.483,0.503,0.00028399999999999996,0,0.11599999999999999,-9.396,1,0.0341,151.862,4,0.598
Billionaire (feat. Bruno Mars),73,211160,0.297,0.633,0.6729999999999999,0.0,6,0.20600000000000002,-6.403,0,0.258,86.77600000000001,4,0.659
Run For Yo Life,59,160000,0.0685,0.799,0.7390000000000001,0.0,1,0.257,-3.063,0,0.0392,96.02,4,0.413
Happier - Frank Walker Remix,27,196571,0.111,0.696,0.662,0.0,5,0.10099999999999999,-4.251,1,0.179,104.912,4,0.546
Runnin',26,296266,0.0301,0.7559999999999999,0.7809999999999999,0.00216,10,0.32299999999999995,-8.197000000000001,0,0.16699999999999998,94.118,4,0.841
Mykonos,38,275306,0.395,0.3,0.452,0.0008179999999999999,11,0.13699999999999998,-9.298,1,0.0305,82.988,4,0.342
U Can't Touch This,73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222000000000001,0,0.0875,133.148,4,0.866
Ain't No Mountain High Enough - Stereo Version,30,146160,0.43700000000000006,0.677,0.693,0.0,11,0.405,-7.561,0,0.0343,130.013,4,0.755
Amigo Mío,44,252573,0.43,0.65,0.54,2.97e-06,2,0.305,-9.33,1,0.0754,155.101,4,0.6779999999999999
Get Dripped (feat. Playboi Carti),0,158769,0.0987,0.955,0.49200000000000005,0.0,8,0.41700000000000004,-8.443999999999999,1,0.395,130.062,4,0.904
Broken Beak,52,191115,0.23600000000000002,0.7440000000000001,0.575,0.0008060000000000001,9,0.0771,-6.6979999999999995,1,0.0306,122.053,4,0.6890000000000001
Taga,68,202027,0.38,0.815,0.718,0.0,7,0.13,-4.955,0,0.11199999999999999,138.377,4,0.49700000000000005
Un Palo (feat. ARHAM),44,213348,0.521,0.878,0.44299999999999995,0.0,1,0.12,-6.882999999999999,1,0.353,130.125,4,0.0756
Kids,78,302840,0.0007599999999999999,0.451,0.9309999999999999,0.0049,9,0.361,-3.8710000000000004,1,0.0719,122.961,4,0.172
The Come Up,12,183768,0.0518,0.885,0.395,3.98e-05,0,0.156,-6.952999999999999,1,0.384,145.83100000000002,4,0.42200000000000004
Nothing To Be Done,45,232133,0.00144,0.349,0.8959999999999999,0.73,9,0.287,-10.59,1,0.106,141.72,4,0.48100000000000004
Belem,31,198348,0.0306,0.883,0.7929999999999999,0.569,10,0.196,-3.7760000000000002,1,0.0547,126.01100000000001,4,0.5479999999999999
What I Came Here For,51,189424,0.8220000000000001,0.575,0.37799999999999995,0.0,5,0.34700000000000003,-8.562000000000001,1,0.0278,104.04899999999999,4,0.564
079ME,76,211852,0.40399999999999997,0.629,0.601,0.0,10,0.0582,-7.507999999999999,0,0.309,199.921,4,0.612
Beige,43,180000,0.48700000000000004,0.662,0.514,0.00011899999999999999,0,0.10800000000000001,-9.517000000000001,0,0.0454,99.06299999999999,4,0.121
Soy Como Soy,23,228333,0.4,0.604,0.7879999999999999,0.0,0,0.121,-3.855,1,0.0353,171.25400000000002,4,0.9359999999999999
Falling Down,97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273
Sealed with a Kiss,60,168866,0.708,0.431,0.379,1.74e-05,5,0.18100000000000002,-9.59,0,0.0262,86.17200000000001,4,0.665
不要上街頭,34,154946,0.271,0.8059999999999999,0.7859999999999999,0.0,1,0.36200000000000004,-6.2860000000000005,1,0.0857,100.09,4,0.907
Sober,84,197893,0.7979999999999999,0.397,0.303,4.16e-06,1,0.0824,-10.413,1,0.11,170.22,3,0.17
Breaking Skin,43,174546,9.85e-05,0.501,0.929,0.0129,5,0.265,-2.6689999999999996,0,0.0484,104.969,4,0.442
Medias Negras,39,328853,0.402,0.716,0.732,9.120000000000001e-05,10,0.166,-6.232,1,0.033,92.897,4,0.914
Good Vibes,73,235720,0.0348,0.823,0.63,6.72e-06,7,0.0964,-3.932,1,0.0797,100.04,4,0.184
Mr. Brightside,20,272000,0.8590000000000001,0.39299999999999996,0.17800000000000002,0.004529999999999999,2,0.11699999999999999,-12.015999999999998,1,0.0318,123.141,4,0.17800000000000002
Lay Back,40,229041,0.242,0.6829999999999999,0.645,1e-06,11,0.10400000000000001,-4.785,0,0.0294,89.99,4,0.545
High Hopes,92,190946,0.193,0.579,0.904,0.0,5,0.064,-2.7289999999999996,1,0.0618,82.014,4,0.6809999999999999
Tick Tick Boom,11,205413,0.000384,0.565,0.831,1.21e-05,9,0.245,-3.102,0,0.113,135.111,4,0.498
Tap In (feat. Trey Songz),50,192235,0.0199,0.7020000000000001,0.672,0.0,5,0.165,-5.178999999999999,1,0.0472,74.976,4,0.602
Tarzan Boy,7,371705,0.131,0.6759999999999999,0.838,0.0074,5,0.184,-4.611000000000001,1,0.0251,106.896,4,0.773
Issa Mood (feat. Not3s),17,193606,0.188,0.746,0.504,1.56e-06,8,0.10800000000000001,-9.378,0,0.418,159.94,4,0.37200000000000005
Carolina In My Mind,67,238573,0.11800000000000001,0.579,0.267,0.000562,4,0.132,-15.11,1,0.0348,74.899,4,0.353
2002,87,186986,0.0372,0.6970000000000001,0.6829999999999999,0.0,1,0.13699999999999998,-2.8810000000000002,0,0.11699999999999999,96.133,4,0.603
Facts,42,182247,0.43799999999999994,0.76,0.764,0.0,9,0.0814,-4.487,0,0.064,89.96700000000001,4,0.429
Flicka,11,214915,0.00148,0.7809999999999999,0.36200000000000004,0.48700000000000004,8,0.0879,-13.947000000000001,0,0.35700000000000004,159.656,4,0.379
Sabotage,73,178440,0.032,0.324,0.938,0.0321,6,0.0961,-7.332000000000001,0,0.102,168.13099999999997,4,0.5429999999999999
Prisoner of the Highway,39,253133,0.22,0.733,0.636,5.95e-06,0,0.0753,-7.835,1,0.0264,92.531,4,0.868
Elvira,56,225626,0.196,0.825,0.27399999999999997,0.000778,2,0.0581,-17.42,0,0.033,127.29899999999999,4,0.775
Celebrity Skin,68,162666,9.44e-06,0.43799999999999994,0.905,5.4000000000000005e-05,9,0.363,-6.1610000000000005,1,0.0419,134.16299999999998,4,0.723
L.E.D. There Be Light - Cosmic Gate Remix,55,210571,0.0061,0.508,0.914,0.909,6,0.382,-5.5920000000000005,0,0.0834,132.018,4,0.149
Saturday Sun,60,214720,0.484,0.637,0.8640000000000001,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
Runaway,56,211240,0.0154,0.563,0.9390000000000001,0.022000000000000002,6,0.115,-4.864,0,0.0531,149.914,4,0.385
Fool,44,185294,0.18,0.747,0.385,0.0149,4,0.121,-11.020999999999999,0,0.26,82.015,4,0.401
Amber,69,211080,0.11900000000000001,0.659,0.727,0.00427,4,0.1,-8.638,0,0.0455,166.16299999999998,4,0.748
Video Killed The Radio Star,70,252773,0.10300000000000001,0.68,0.6779999999999999,0.00828,1,0.204,-11.548,1,0.0754,131.165,4,0.251
Both Hands,51,218800,0.89,0.77,0.115,5.85e-06,7,0.105,-19.668,1,0.0632,138.966,4,0.353
Golden Prophet,41,288522,0.0138,0.581,0.687,0.0791,0,0.0978,-7.9479999999999995,1,0.0294,92.69200000000001,4,0.344
Sólo Se Vive una Vez,53,210866,0.0484,0.741,0.9670000000000001,1.51e-05,6,0.0384,-5.4879999999999995,1,0.0504,102.0,4,0.9790000000000001
My Blood,79,229120,0.0563,0.7490000000000001,0.723,0.022000000000000002,1,0.0977,-6.609,1,0.0432,108.999,4,0.674
Ladyflash,47,256026,0.000278,0.562,0.9590000000000001,0.534,3,0.17,-5.287999999999999,1,0.0543,115.406,4,0.711
I Know,55,254500,0.0028,0.738,0.858,0.879,1,0.122,-9.353,1,0.0464,120.01899999999999,4,0.15
Brown Sugar,69,228666,0.215,0.6409999999999999,0.927,0.00029,0,0.045,-3.532,1,0.0351,128.606,4,0.966
A Little Bit Dangerous,33,194640,0.00213,0.583,0.685,0.0,10,0.0475,-5.422999999999999,0,0.0274,89.006,4,0.381
Aparentemente,40,304320,0.6579999999999999,0.613,0.523,0.00014,0,0.0753,-10.559000000000001,1,0.0368,89.287,4,0.7879999999999999
Polaroid,81,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036000000000000004,114.03299999999999,4,0.475
Shoop,67,248573,0.0881,0.9390000000000001,0.68,0.0,0,0.0554,-7.29,1,0.21899999999999997,96.916,4,0.81
Warm Water - Snakehips Remix,60,253584,0.24100000000000002,0.511,0.6779999999999999,0.0,4,0.0948,-6.858,0,0.8690000000000001,212.137,4,0.405
Fannie Mae,48,172160,0.92,0.61,0.5329999999999999,0.531,10,0.13,-7.324,0,0.0368,124.29,4,0.8420000000000001
Real World,46,97208,0.000149,0.49,0.872,0.251,5,0.47,-6.978,0,0.0601,84.001,4,0.556
TAlk tO Me (with Rich The Kid),82,184489,0.0613,0.7290000000000001,0.6559999999999999,0.0,0,0.0874,-8.56,1,0.0432,159.968,4,0.49200000000000005
The Model - 2009 Remastered Version,60,220533,0.00122,0.708,0.6829999999999999,0.643,4,0.121,-7.768,0,0.0344,123.602,4,0.46299999999999997
Birthday Boy (feat. Zack Villere),53,186461,0.606,0.828,0.387,2e-05,2,0.0724,-12.242,1,0.113,129.997,4,0.207
Sh-Boom - Single Version,48,144319,0.851,0.667,0.467,0.0,5,0.272,-8.991,1,0.0499,136.67600000000002,4,0.905
Calmness In The Rain,52,249300,0.679,0.659,0.39899999999999997,0.816,7,0.341,-15.295,0,0.0288,129.996,4,0.159
Bring The Pain,46,190173,0.414,0.8290000000000001,0.542,0.00232,6,0.12,-7.972,0,0.259,101.86,4,0.21600000000000003
Bailando Todo Se Olvida,0,189386,0.233,0.76,0.966,0.0,7,0.34600000000000003,-3.013,0,0.0574,105.52799999999999,4,0.917
Trip,87,217118,0.214,0.7170000000000001,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387
Two Weeks,58,247547,0.0625,0.48,0.7170000000000001,0.000685,0,0.0814,-6.662999999999999,1,0.23,109.756,4,0.335
Olvídame y Pega la Vuelta,60,185800,0.45399999999999996,0.45899999999999996,0.838,0.0,8,0.691,-5.7589999999999995,1,0.212,77.627,4,0.563
Hope,35,278400,0.00011,0.802,0.919,0.105,0,0.107,-3.1069999999999998,1,0.0592,124.994,4,0.39799999999999996
Th1rt3en or Nothing,2,225146,0.00193,0.575,0.94,4.1200000000000005e-05,1,0.0977,-3.952,1,0.08900000000000001,123.12100000000001,4,0.544
Yakety Axe - Buddha Remastered - 2000,33,123240,0.305,0.608,0.691,0.629,0,0.067,-10.119,1,0.0331,118.94200000000001,4,0.9209999999999999
Hipócrita,37,169240,0.785,0.748,0.39399999999999996,0.0008550000000000001,7,0.20600000000000002,-11.145,1,0.11,119.837,4,0.574
Oh Child,80,195261,0.0212,0.716,0.628,0.0,5,0.0617,-6.231,0,0.0473,97.012,4,0.688
Anywhere,60,176500,0.0030600000000000002,0.615,0.8270000000000001,1.57e-05,2,0.222,-4.796,0,0.0327,126.012,4,0.0695
Esmeralda,60,234510,0.00281,0.759,0.517,0.9059999999999999,11,0.0782,-12.275,0,0.0601,120.016,4,0.41100000000000003
Coal Miner's Daughter,33,181666,0.7909999999999999,0.6,0.517,0.0187,9,0.10800000000000001,-9.567,1,0.032,136.52100000000002,4,0.645
The Devil's Bleeding Crown,14,238653,1.85e-05,0.55,0.917,0.214,7,0.0333,-4.575,1,0.0378,109.552,3,0.245
Rage the Night Away,53,285000,0.00443,0.696,0.857,0.004529999999999999,10,0.207,-4.566,0,0.0427,128.006,4,0.196
Hungry Heart,68,199453,0.0857,0.6409999999999999,0.894,0.009000000000000001,8,0.157,-7.41,1,0.0273,109.823,4,0.972
Don't Stop Believin' (Glee Cast Version),65,232000,0.038,0.473,0.604,0.0,7,0.10300000000000001,-4.034,1,0.0337,123.85700000000001,4,0.271
High Without Your Love,36,191240,0.113,0.87,0.496,0.0,5,0.134,-5.849,1,0.0741,102.015,4,0.778
Happier,100,214289,0.191,0.687,0.792,0.0,5,0.16699999999999998,-2.7489999999999997,1,0.0452,100.015,4,0.6709999999999999
The Bliss,6,283366,0.0008039999999999999,0.512,0.88,3.96e-06,2,0.174,-4.156000000000001,1,0.0458,146.941,4,0.392
What I Am - Recorded at Spotify Studios NYC,61,235579,0.6679999999999999,0.546,0.299,0.109,5,0.111,-14.999,1,0.0386,115.464,4,0.789
She Said,59,225653,0.000294,0.42200000000000004,0.9490000000000001,0.0,7,0.073,-3.7889999999999997,1,0.0694,165.032,4,0.635
Rock Your Body,74,267266,0.20199999999999999,0.8909999999999999,0.7140000000000001,0.000234,4,0.0521,-6.055,0,0.14,100.97200000000001,4,0.818
Disorder - 2007 Remastered Version,65,209039,0.00033,0.32,0.7979999999999999,0.6920000000000001,10,0.17600000000000002,-7.077999999999999,0,0.124,84.696,4,0.74
Mowgli,51,268089,0.00145,0.46299999999999997,0.958,0.565,4,0.17300000000000001,-4.416,0,0.0513,125.958,4,0.0542
STARGAZING,91,270714,0.009470000000000001,0.48700000000000004,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564
One + One,30,204000,0.43799999999999994,0.764,0.541,0.0011,7,0.0707,-7.496,1,0.109,172.12400000000002,4,0.5
Simple Song,45,255400,0.0133,0.546,0.878,0.0,7,0.135,-5.1370000000000005,1,0.0525,119.945,4,0.35
What Is Love,72,270373,0.0222,0.6829999999999999,0.772,0.0149,7,0.203,-7.907,0,0.0311,123.87100000000001,4,0.737
Don't Stop The Music,79,267080,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582000000000001,0,0.0643,122.66799999999999,4,0.542
Tropical,66,180062,0.76,0.847,0.434,8.89e-06,10,0.156,-12.466,0,0.275,140.005,4,0.44
Too Fast,69,308005,0.316,0.395,0.33,1.89e-05,4,0.268,-10.924000000000001,0,0.0408,98.81299999999999,3,0.102
Here It Goes Again,65,179813,0.000342,0.537,0.882,9.059999999999999e-05,0,0.12,-2.306,1,0.0403,145.72899999999998,4,0.81
Wicked Ones,64,172516,0.0353,0.5870000000000001,0.635,0.0,5,0.331,-5.47,1,0.0377,96.51899999999999,4,0.591
Fat Joe,44,188235,0.282,0.85,0.489,0.0,3,0.10099999999999999,-5.849,0,0.452,76.479,4,0.551
Moon Piece 달조각,31,202478,0.0651,0.733,0.8390000000000001,0.0,6,0.136,-4.363,1,0.0622,95.038,4,0.821
Vide,58,242000,0.505,0.83,0.682,6.17e-06,8,0.11,-7.155,0,0.0471,112.06299999999999,4,0.514
Bottled Up,75,199300,0.107,0.843,0.58,1.84e-05,2,0.0645,-4.271,1,0.0591,98.023,4,0.638
Last Resort,81,199893,0.000504,0.581,0.887,0.0011099999999999999,4,0.268,-3.659,0,0.0624,90.57799999999999,4,0.7240000000000001
NEAR,55,95255,0.8340000000000001,0.7759999999999999,0.252,0.914,8,0.11199999999999999,-8.335,1,0.233,87.115,4,0.617
100 Miles and Running (ft. Wale & John Lindahl),78,353453,0.556,0.8440000000000001,0.935,0.0,7,0.42,-3.585,1,0.0641,118.999,4,0.958
Killing In the Name,58,313666,0.0185,0.457,0.779,2.04e-06,7,0.0247,-6.3229999999999995,1,0.257,86.573,4,0.7340000000000001
Kiss and Make Up,55,189173,0.0658,0.6779999999999999,0.7290000000000001,0.0,8,0.303,-4.188,1,0.13699999999999998,99.895,4,0.643
Higher,41,219708,0.7909999999999999,0.541,0.371,7.91e-06,4,0.11599999999999999,-10.669,1,0.0386,152.019,4,0.301
We Got the Funk,2,201413,0.16699999999999998,0.768,0.823,0.0774,5,0.213,-7.115,1,0.0609,111.677,4,0.812
Panhandle Rag,26,177466,0.759,0.613,0.485,0.522,1,0.0591,-6.534,0,0.0379,162.11,4,0.564
Tu No Eres Ganga,45,268514,0.122,0.732,0.496,0.0,1,0.11199999999999999,-8.254,1,0.0667,139.96200000000002,4,0.147
How's It Going To Be,67,253413,0.0032700000000000003,0.562,0.593,0.00139,5,0.0967,-9.362,1,0.0263,80.289,4,0.574
Don't Be Angry,38,143800,0.742,0.37,0.606,0.0015,0,0.19899999999999998,-6.527,1,0.0374,163.967,4,0.956
Flawless,55,242306,0.0489,0.426,0.768,0.0554,0,0.297,-4.723,1,0.0315,148.108,4,0.535
Belong To You (feat. 6LACK) - Remix [Bonus Track],70,185617,0.27399999999999997,0.605,0.5529999999999999,0.0152,10,0.184,-10.845,0,0.10099999999999999,152.076,4,0.62
Deathwish,1,287935,0.006959999999999999,0.502,0.879,6.81e-06,8,0.363,-5.499,0,0.0505,134.967,4,0.608
Latch - Acoustic,23,221049,0.977,0.389,0.294,0.0039299999999999995,8,0.107,-5.428999999999999,1,0.0277,88.63600000000001,4,0.243
Están Pa´ Mí,50,234293,0.0915,0.778,0.88,0.0,1,0.10099999999999999,-3.395,1,0.0418,140.002,4,0.642
N,45,108043,0.28,0.755,0.546,0.0,2,0.503,-10.703,1,0.451,113.311,4,0.349
The Only Thing,46,281865,0.987,0.516,0.15,0.0843,3,0.113,-19.033,1,0.0405,158.964,4,0.473
Follow Me,57,296619,0.0883,0.8909999999999999,0.623,0.754,10,0.0693,-9.485,0,0.0716,117.986,4,0.345
All Star,83,200373,0.0319,0.731,0.861,0.0,11,0.0829,-5.881,1,0.0323,104.03399999999999,4,0.78
Without Me,92,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999
Missing You,50,136906,0.513,0.7909999999999999,0.129,0.11,2,0.114,-12.51,1,0.149,140.014,4,0.248
Chilly,59,230000,0.617,0.7340000000000001,0.271,5.27e-06,7,0.10099999999999999,-11.932,1,0.382,103.241,3,0.237
Indestructible,16,225001,0.0409,0.672,0.596,1.46e-06,2,0.0762,-6.3229999999999995,0,0.0352,175.924,4,0.789
Anticipation,29,230160,0.31,0.5489999999999999,0.562,0.0,10,0.105,-10.664000000000001,0,0.434,83.463,4,0.861
El Donia Shabab,24,206243,0.21600000000000003,0.7490000000000001,0.675,1.95e-06,6,0.125,-9.776,1,0.0421,125.95700000000001,4,0.591
Parado no Bailão,77,171692,0.381,0.828,0.599,0.0,11,0.0775,-1.624,1,0.149,86.53299999999999,5,0.478
Backbone,17,164905,0.0987,0.621,0.6,0.0,10,0.111,-7.055,0,0.542,139.872,4,0.517
Down,69,212106,0.0149,0.6629999999999999,0.693,0.0,11,0.0778,-4.505,0,0.0311,66.002,4,0.71
Que Suba El Momento,40,287213,0.0179,0.47,0.745,0.0489,0,0.11699999999999999,-8.234,1,0.0423,145.03,4,0.265
The Trouble with Wanting,63,235586,0.912,0.396,0.198,0.0,2,0.0972,-9.096,1,0.031,138.624,3,0.19
Wylin',63,269268,0.11199999999999999,0.49200000000000005,0.489,0.00172,0,0.0911,-7.853,1,0.042,163.99599999999998,4,0.0348
